Region/Country/Area,Country/Area name,Year,Variables,"Enrollment in primary, lower secondary and upper secondary education levels"
150,Europe,2010,Gross enrollment ratio - Upper secondary level (female),102.2
150,Europe,2015,Students enrolled in primary education (thousands),"38,360"
150,Europe,2015,Gross enrollment ratio - Primary (male),100.4
150,Europe,2015,Gross enrollment ratio - Primary (female),100.1
150,Europe,2015,Students enrolled in lower secondary education (thousands),"30,636"
150,Europe,2015,Gross enrollment ratio - Lower secondary level (male),102.3
150,Europe,2015,Gross enrollment ratio - Lower secondary level (female),101.1
150,Europe,2015,Students enrolled in upper secondary education (thousands),"26,830"
150,Europe,2015,Gross enrollment ratio - Upper secondary level (male),112.8
150,Europe,2015,Gross enrollment ratio - Upper secondary level (female),112.6
150,Europe,2022,Students enrolled in primary education (thousands),"39,832"
150,Europe,2022,Gross enrollment ratio - Primary (male),101.3
150,Europe,2022,Gross enrollment ratio - Primary (female),101.2
150,Europe,2022,Students enrolled in lower secondary education (thousands),"33,740"
150,Europe,2022,Gross enrollment ratio - Lower secondary level (male),101.3
150,Europe,2022,Gross enrollment ratio - Lower secondary level (female),100.7
150,Europe,2022,Students enrolled in upper secondary education (thousands),"27,126"
150,Europe,2022,Gross enrollment ratio - Upper secondary level (male),109.8
150,Europe,2022,Gross enrollment ratio - Upper secondary level (female),110.1
9,Oceania,2005,Students enrolled in primary education (thousands),"3,143"
9,Oceania,2005,Gross enrollment ratio - Primary (male),91.1
9,Oceania,2005,Gross enrollment ratio - Primary (female),89.5
9,Oceania,2005,Students enrolled in lower secondary education (thousands),"1,891"
9,Oceania,2005,Gross enrollment ratio - Lower secondary level (male),104.4
9,Oceania,2005,Gross enrollment ratio - Lower secondary level (female),102.7
9,Oceania,2005,Students enrolled in upper secondary education (thousands),"1,674"
9,Oceania,2005,Gross enrollment ratio - Upper secondary level (male),117.9
9,Oceania,2005,Gross enrollment ratio - Upper secondary level (female),113.0
9,Oceania,2010,Students enrolled in primary education (thousands),"3,551"
9,Oceania,2010,Gross enrollment ratio - Primary (male),98.1
9,Oceania,2010,Gross enrollment ratio - Primary (female),96.1
9,Oceania,2010,Students enrolled in lower secondary education (thousands),"1,980"
9,Oceania,2010,Gross enrollment ratio - Lower secondary level (male),109.2
9,Oceania,2010,Gross enrollment ratio - Lower secondary level (female),103.2
9,Oceania,2010,Students enrolled in upper secondary education (thousands),"1,777"
9,Oceania,2010,Gross enrollment ratio - Upper secondary level (male),117.3
9,Oceania,2010,Gross enrollment ratio - Upper secondary level (female),109.0
9,Oceania,2015,Students enrolled in primary education (thousands),"4,102"
9,Oceania,2015,Gross enrollment ratio - Primary (male),103.1
9,Oceania,2015,Gross enrollment ratio - Primary (female),100.9
9,Oceania,2015,Students enrolled in lower secondary education (thousands),"2,040"
9,Oceania,2015,Gross enrollment ratio - Lower secondary level (male),111.9
9,Oceania,2015,Gross enrollment ratio - Lower secondary level (female),101.4
9,Oceania,2015,Students enrolled in upper secondary education (thousands),"1,844"
9,Oceania,2015,Gross enrollment ratio - Upper secondary level (male),117.8
9,Oceania,2015,Gross enrollment ratio - Upper secondary level (female),106.0
9,Oceania,2022,Students enrolled in primary education (thousands),"4,514"
9,Oceania,2022,Gross enrollment ratio - Primary (male),104.2
9,Oceania,2022,Gross enrollment ratio - Primary (female),102.3
9,Oceania,2022,Students enrolled in lower secondary education (thousands),"2,353"
9,Oceania,2022,Gross enrollment ratio - Lower secondary level (male),92.2
9,Oceania,2022,Gross enrollment ratio - Lower secondary level (female),88.0
9,Oceania,2022,Students enrolled in upper secondary education (thousands),"1,611"
9,Oceania,2022,Gross enrollment ratio - Upper secondary level (male),117.0
9,Oceania,2022,Gross enrollment ratio - Upper secondary level (female),115.5
53,Australia and New Zealand,2005,Students enrolled in primary education (thousands),"2,288"
53,Australia and New Zealand,2005,Gross enrollment ratio - Primary (male),103.1
53,Australia and New Zealand,2005,Gross enrollment ratio - Primary (female),102.6
53,Australia and New Zealand,2005,Students enrolled in lower secondary education (thousands),"1,579"
53,Australia and New Zealand,2005,Gross enrollment ratio - Lower secondary level (male),115.8
53,Australia and New Zealand,2005,Gross enrollment ratio - Lower secondary level (female),115.5
53,Australia and New Zealand,2005,Students enrolled in upper secondary education (thousands),"1,531"
53,Australia and New Zealand,2005,Gross enrollment ratio - Upper secondary level (male),214.2
53,Australia and New Zealand,2005,Gross enrollment ratio - Upper secondary level (female),202.9
53,Australia and New Zealand,2010,Students enrolled in primary education (thousands),"2,364"
53,Australia and New Zealand,2010,Gross enrollment ratio - Primary (male),104.7
53,Australia and New Zealand,2010,Gross enrollment ratio - Primary (female),104.3
53,Australia and New Zealand,2010,Students enrolled in lower secondary education (thousands),"1,614"
53,Australia and New Zealand,2010,Gross enrollment ratio - Lower secondary level (male),121.3
53,Australia and New Zealand,2010,Gross enrollment ratio - Lower secondary level (female),115.3
53,Australia and New Zealand,2010,Students enrolled in upper secondary education (thousands),"1,567"
53,Australia and New Zealand,2010,Gross enrollment ratio - Upper secondary level (male),214.3
53,Australia and New Zealand,2010,Gross enrollment ratio - Upper secondary level (female),196.4
53,Australia and New Zealand,2015,Students enrolled in primary education (thousands),"2,509"
53,Australia and New Zealand,2015,Gross enrollment ratio - Primary (male),101.2
53,Australia and New Zealand,2015,Gross enrollment ratio - Primary (female),101.2
53,Australia and New Zealand,2015,Students enrolled in lower secondary education (thousands),"1,651"
53,Australia and New Zealand,2015,Gross enrollment ratio - Lower secondary level (male),127.1
53,Australia and New Zealand,2015,Gross enrollment ratio - Lower secondary level (female),114.6
53,Australia and New Zealand,2015,Students enrolled in upper secondary education (thousands),"1,546"
53,Australia and New Zealand,2015,Gross enrollment ratio - Upper secondary level (male),214.4
53,Australia and New Zealand,2015,Gross enrollment ratio - Upper secondary level (female),190.3
53,Australia and New Zealand,2022,Students enrolled in primary education (thousands),"2,647"
53,Australia and New Zealand,2022,Gross enrollment ratio - Primary (male),99.5
53,Australia and New Zealand,2022,Gross enrollment ratio - Primary (female),99.8
53,Australia and New Zealand,2022,Students enrolled in lower secondary education (thousands),"1,708"
53,Australia and New Zealand,2022,Gross enrollment ratio - Lower secondary level (male),109.6
53,Australia and New Zealand,2022,Gross enrollment ratio - Lower secondary level (female),106.7
53,Australia and New Zealand,2022,Students enrolled in upper secondary education (thousands),"1,435"
53,Australia and New Zealand,2022,Gross enrollment ratio - Upper secondary level (male),179.7
53,Australia and New Zealand,2022,Gross enrollment ratio - Upper secondary level (female),178.1
4,Afghanistan,2005,Students enrolled in primary education (thousands),"4,319"
4,Afghanistan,2005,Gross enrollment ratio - Primary (male),126.1
4,Afghanistan,2005,Gross enrollment ratio - Primary (female),73.2
4,Afghanistan,2005,Students enrolled in lower secondary education (thousands),461
4,Afghanistan,2005,Gross enrollment ratio - Lower secondary level (male),39.5
4,Afghanistan,2005,Gross enrollment ratio - Lower secondary level (female),13.4
4,Afghanistan,2005,Students enrolled in upper secondary education (thousands),190
4,Afghanistan,2005,Gross enrollment ratio - Upper secondary level (male),20.0
4,Afghanistan,2005,Gross enrollment ratio - Upper secondary level (female),5.4
4,Afghanistan,2010,Students enrolled in primary education (thousands),"5,279"
4,Afghanistan,2010,Gross enrollment ratio - Primary (male),121.7
4,Afghanistan,2010,Gross enrollment ratio - Primary (female),83.1
4,Afghanistan,2010,Students enrolled in lower secondary education (thousands),"1,477"
4,Afghanistan,2010,Gross enrollment ratio - Lower secondary level (male),88.0
4,Afghanistan,2010,Gross enrollment ratio - Lower secondary level (female),46.4
4,Afghanistan,2010,Students enrolled in upper secondary education (thousands),567
4,Afghanistan,2010,Gross enrollment ratio - Upper secondary level (male),42.6
4,Afghanistan,2010,Gross enrollment ratio - Upper secondary level (female),17.4
4,Afghanistan,2015,Students enrolled in primary education (thousands),"6,199"
4,Afghanistan,2015,Gross enrollment ratio - Primary (male),125.4
4,Afghanistan,2015,Gross enrollment ratio - Primary (female),85.9
4,Afghanistan,2015,Students enrolled in lower secondary education (thousands),"1,669"
4,Afghanistan,2015,Gross enrollment ratio - Lower secondary level (male),80.3
4,Afghanistan,2015,Gross enrollment ratio - Lower secondary level (female),47.0
4,Afghanistan,2015,Students enrolled in upper secondary education (thousands),982
4,Afghanistan,2015,Gross enrollment ratio - Upper secondary level (male),54.3
4,Afghanistan,2015,Gross enrollment ratio - Upper secondary level (female),27.9
4,Afghanistan,2018,Students enrolled in primary education (thousands),"6,545"
4,Afghanistan,2018,Gross enrollment ratio - Primary (male),128.3
4,Afghanistan,2018,Gross enrollment ratio - Primary (female),86.2
4,Afghanistan,2018,Students enrolled in lower secondary education (thousands),"1,983"
4,Afghanistan,2018,Gross enrollment ratio - Lower secondary level (male),88.7
4,Afghanistan,2018,Gross enrollment ratio - Lower secondary level (female),52.0
4,Afghanistan,2018,Students enrolled in upper secondary education (thousands),"1,081"
4,Afghanistan,2018,Gross enrollment ratio - Upper secondary level (male),54.1
4,Afghanistan,2018,Gross enrollment ratio - Upper secondary level (female),29.3
4,Afghanistan,2019,Students enrolled in primary education (thousands),"6,778"
4,Afghanistan,2019,Gross enrollment ratio - Primary (male),130.6
4,Afghanistan,2019,Gross enrollment ratio - Primary (female),88.3
4,Afghanistan,2019,Students enrolled in lower secondary education (thousands),"2,067"
4,Afghanistan,2019,Gross enrollment ratio - Lower secondary level (male),90.0
4,Afghanistan,2019,Gross enrollment ratio - Lower secondary level (female),53.8
8,Albania,2005,Students enrolled in primary education (thousands),238
8,Albania,2005,Gross enrollment ratio - Primary (male),112.9
8,Albania,2005,Gross enrollment ratio - Primary (female),109.6
8,Albania,2005,Students enrolled in lower secondary education (thousands),251
8,Albania,2005,Gross enrollment ratio - Lower secondary level (male),105.4
8,Albania,2005,Gross enrollment ratio - Lower secondary level (female),101.0
8,Albania,2005,Students enrolled in upper secondary education (thousands),156
8,Albania,2005,Gross enrollment ratio - Upper secondary level (male),65.6
8,Albania,2005,Gross enrollment ratio - Upper secondary level (female),59.2
8,Albania,2010,Students enrolled in primary education (thousands),225
8,Albania,2010,Gross enrollment ratio - Primary (male),109.2
8,Albania,2010,Gross enrollment ratio - Primary (female),107.7
8,Albania,2010,Students enrolled in lower secondary education (thousands),215
8,Albania,2010,Gross enrollment ratio - Lower secondary level (male),105.0
8,Albania,2010,Gross enrollment ratio - Lower secondary level (female),102.7
8,Albania,2010,Students enrolled in upper secondary education (thousands),141
8,Albania,2010,Gross enrollment ratio - Upper secondary level (male),87.1
8,Albania,2010,Gross enrollment ratio - Upper secondary level (female),76.8
8,Albania,2015,Students enrolled in primary education (thousands),188
8,Albania,2015,Gross enrollment ratio - Primary (male),115.0
8,Albania,2015,Gross enrollment ratio - Primary (female),111.5
8,Albania,2015,Students enrolled in lower secondary education (thousands),175
8,Albania,2015,Gross enrollment ratio - Lower secondary level (male),108.6
8,Albania,2015,Gross enrollment ratio - Lower secondary level (female),105.5
8,Albania,2015,Students enrolled in upper secondary education (thousands),140
8,Albania,2015,Gross enrollment ratio - Upper secondary level (male),105.3
