Region/Country/Area,Country/Area name,Year,Variables,Data values
428,Latvia,2005,Students enrolled in primary education (thousands),84
428,Latvia,2005,Gross enrollment ratio - Primary (male),106.1
428,Latvia,2005,Gross enrollment ratio - Primary (female),103.5
428,Latvia,2005,Students enrolled in lower secondary education (thousands),162
428,Latvia,2005,Gross enrollment ratio - Lower secondary level (male),107.2
428,Latvia,2005,Gross enrollment ratio - Lower secondary level (female),103.2
428,Latvia,2005,Students enrolled in upper secondary education (thousands),110
428,Latvia,2005,Gross enrollment ratio - Upper secondary level (male),97.1
428,Latvia,2005,Gross enrollment ratio - Upper secondary level (female),101.4
428,Latvia,2005,Ratio of girls to boys in primary education,0.98
428,Latvia,2005,Ratio of girls to boys in lower secondary education,0.96
428,Latvia,2005,Ratio of girls to boys in upper secondary education,1.04
438,Liechtenstein,2005,Teachers at primary level,260
438,Liechtenstein,2005,Teachers at lower secondary level,274
438,Liechtenstein,2005,Teachers at upper secondary level,54
438,Liechtenstein,2005,Students enrolled in primary education (thousands),2
438,Liechtenstein,2005,Gross enrollment ratio - Primary (male),104.9
438,Liechtenstein,2005,Gross enrollment ratio - Primary (female),106.7
438,Liechtenstein,2005,Students enrolled in lower secondary education (thousands),2
438,Liechtenstein,2005,Gross enrollment ratio - Lower secondary level (male),97
438,Liechtenstein,2005,Gross enrollment ratio - Lower secondary level (female),96
438,Liechtenstein,2005,Students enrolled in upper secondary education (thousands),2
438,Liechtenstein,2005,Gross enrollment ratio - Upper secondary level (male),136.4
438,Liechtenstein,2005,Gross enrollment ratio - Upper secondary level (female),104.6
438,Liechtenstein,2005,Ratio of girls to boys in primary education,1.02
438,Liechtenstein,2005,Ratio of girls to boys in lower secondary education,0.99
438,Liechtenstein,2005,Ratio of girls to boys in upper secondary education,0.77
440,Lithuania,2005,Teachers at primary level,"11,237"
440,Lithuania,2005,Students enrolled in primary education (thousands),158
440,Lithuania,2005,Gross enrollment ratio - Primary (male),103.2
440,Lithuania,2005,Gross enrollment ratio - Primary (female),102.4
440,Lithuania,2005,Students enrolled in lower secondary education (thousands),318
440,Lithuania,2005,Gross enrollment ratio - Lower secondary level (male),107.7
440,Lithuania,2005,Gross enrollment ratio - Lower secondary level (female),105
440,Lithuania,2005,Students enrolled in upper secondary education (thousands),106
440,Lithuania,2005,Gross enrollment ratio - Upper secondary level (male),96.9
440,Lithuania,2005,Gross enrollment ratio - Upper secondary level (female),101.9
440,Lithuania,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.1
440,Lithuania,2005,All staff compensation as % of total expenditure in public institutions (%),73
440,Lithuania,2005,Capital expenditure as % of total expenditure in public institutions (%),6.8
440,Lithuania,2005,Ratio of girls to boys in primary education,0.99
440,Lithuania,2005,Ratio of girls to boys in lower secondary education,0.98
440,Lithuania,2005,Ratio of girls to boys in upper secondary education,1.05
442,Luxembourg,2005,Teachers at primary level,"3,091"
442,Luxembourg,2005,Students enrolled in primary education (thousands),35
442,Luxembourg,2005,Gross enrollment ratio - Primary (male),99.9
442,Luxembourg,2005,Gross enrollment ratio - Primary (female),99.8
442,Luxembourg,2005,Students enrolled in lower secondary education (thousands),18
442,Luxembourg,2005,Gross enrollment ratio - Lower secondary level (male),102.2
442,Luxembourg,2005,Gross enrollment ratio - Lower secondary level (female),106.4
442,Luxembourg,2005,Students enrolled in upper secondary education (thousands),18
442,Luxembourg,2005,Gross enrollment ratio - Upper secondary level (male),82
442,Luxembourg,2005,Gross enrollment ratio - Upper secondary level (female),89.1
442,Luxembourg,2005,Ratio of girls to boys in primary education,1
442,Luxembourg,2005,Ratio of girls to boys in lower secondary education,1.04
442,Luxembourg,2005,Ratio of girls to boys in upper secondary education,1.08
446,"China, Macao SAR",2005,Teachers at primary level,"1,609"
446,"China, Macao SAR",2005,Teachers with minimum required qualifications at primary level,90.8
446,"China, Macao SAR",2005,Teachers at lower secondary level,"1,136"
446,"China, Macao SAR",2005,Teachers with minimum required qualifications at lower secondary level,67
446,"China, Macao SAR",2005,Teachers at upper secondary level,941
446,"China, Macao SAR",2005,Teachers with minimum required qualifications at upper secondary level,66.1
446,"China, Macao SAR",2005,Students enrolled in primary education (thousands),37
446,"China, Macao SAR",2005,Gross enrollment ratio - Primary (male),104.9
446,"China, Macao SAR",2005,Gross enrollment ratio - Primary (female),100.6
446,"China, Macao SAR",2005,Students enrolled in lower secondary education (thousands),27
446,"China, Macao SAR",2005,Gross enrollment ratio - Lower secondary level (male),115.3
446,"China, Macao SAR",2005,Gross enrollment ratio - Lower secondary level (female),112.2
446,"China, Macao SAR",2005,Students enrolled in upper secondary education (thousands),20
446,"China, Macao SAR",2005,Gross enrollment ratio - Upper secondary level (male),69.3
446,"China, Macao SAR",2005,Gross enrollment ratio - Upper secondary level (female),77.3
446,"China, Macao SAR",2005,Ratio of girls to boys in primary education,0.96
446,"China, Macao SAR",2005,Ratio of girls to boys in lower secondary education,0.97
446,"China, Macao SAR",2005,Ratio of girls to boys in upper secondary education,1.1
470,Malta,2005,Teachers at primary level,"1,608"
470,Malta,2005,Students enrolled in primary education (thousands),30
470,Malta,2005,Gross enrollment ratio - Primary (male),103.7
470,Malta,2005,Gross enrollment ratio - Primary (female),102
470,Malta,2005,Students enrolled in lower secondary education (thousands),28
470,Malta,2005,Gross enrollment ratio - Lower secondary level (male),99.7
470,Malta,2005,Gross enrollment ratio - Lower secondary level (female),101.5
470,Malta,2005,Students enrolled in upper secondary education (thousands),12
470,Malta,2005,Gross enrollment ratio - Upper secondary level (male),115.6
470,Malta,2005,Gross enrollment ratio - Upper secondary level (female),93.8
470,Malta,2005,Ratio of girls to boys in primary education,0.98
470,Malta,2005,Ratio of girls to boys in lower secondary education,1.02
470,Malta,2005,Ratio of girls to boys in upper secondary education,0.81
484,Mexico,2005,Teachers at primary level,"519,112"
484,Mexico,2005,Teachers with minimum required qualifications at primary level,94.9
484,Mexico,2005,Teachers at lower secondary level,"356,540"
484,Mexico,2005,Teachers with minimum required qualifications at lower secondary level,88.1
484,Mexico,2005,Teachers at upper secondary level,"236,911"
484,Mexico,2005,Teachers with minimum required qualifications at upper secondary level,91.2
484,Mexico,2005,Students enrolled in primary education (thousands),"14,700"
484,Mexico,2005,Gross enrollment ratio - Primary (male),109.4
484,Mexico,2005,Gross enrollment ratio - Primary (female),107.6
484,Mexico,2005,Students enrolled in lower secondary education (thousands),"7,016"
484,Mexico,2005,Gross enrollment ratio - Lower secondary level (male),101.6
484,Mexico,2005,Gross enrollment ratio - Lower secondary level (female),109
484,Mexico,2005,Students enrolled in upper secondary education (thousands),"3,548"
484,Mexico,2005,Gross enrollment ratio - Upper secondary level (male),53.7
484,Mexico,2005,Gross enrollment ratio - Upper secondary level (female),56.6
484,Mexico,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),11.2
484,Mexico,2005,All staff compensation as % of total expenditure in public institutions (%),85.7
484,Mexico,2005,Capital expenditure as % of total expenditure in public institutions (%),3.1
484,Mexico,2005,Ratio of girls to boys in primary education,0.98
484,Mexico,2005,Ratio of girls to boys in lower secondary education,1.07
484,Mexico,2005,Ratio of girls to boys in upper secondary education,1.05
498,Republic of Moldova,2005,Teachers at primary level,"10,259"
498,Republic of Moldova,2005,Teachers at lower secondary level,"23,102"
498,Republic of Moldova,2005,Teachers at upper secondary level,"7,818"
498,Republic of Moldova,2005,Students enrolled in primary education (thousands),184
498,Republic of Moldova,2005,Gross enrollment ratio - Primary (male),98.6
498,Republic of Moldova,2005,Gross enrollment ratio - Primary (female),97.2
498,Republic of Moldova,2005,Students enrolled in lower secondary education (thousands),280
498,Republic of Moldova,2005,Gross enrollment ratio - Lower secondary level (male),92.4
498,Republic of Moldova,2005,Gross enrollment ratio - Lower secondary level (female),92.4
498,Republic of Moldova,2005,Students enrolled in upper secondary education (thousands),114
498,Republic of Moldova,2005,Gross enrollment ratio - Upper secondary level (male),73.2
498,Republic of Moldova,2005,Gross enrollment ratio - Upper secondary level (female),84.8
498,Republic of Moldova,2005,Ratio of girls to boys in primary education,0.99
498,Republic of Moldova,2005,Ratio of girls to boys in lower secondary education,1
498,Republic of Moldova,2005,Ratio of girls to boys in upper secondary education,1.14
499,Montenegro,2005,Students enrolled in primary education (thousands),38
499,Montenegro,2005,Gross enrollment ratio - Primary (male),109.7
499,Montenegro,2005,Gross enrollment ratio - Primary (female),105.3
499,Montenegro,2005,Students enrolled in lower secondary education (thousands),36
499,Montenegro,2005,Gross enrollment ratio - Lower secondary level (male),101.1
499,Montenegro,2005,Gross enrollment ratio - Lower secondary level (female),97.4
499,Montenegro,2005,Students enrolled in upper secondary education (thousands),32
499,Montenegro,2005,Gross enrollment ratio - Upper secondary level (male),82.1
499,Montenegro,2005,Gross enrollment ratio - Upper secondary level (female),83.7
499,Montenegro,2005,Ratio of girls to boys in primary education,0.96
499,Montenegro,2005,Ratio of girls to boys in lower secondary education,0.96
499,Montenegro,2005,Ratio of girls to boys in upper secondary education,1.02
528,Netherlands (Kingdom of the),2005,Students enrolled in primary education (thousands),"1,278"
528,Netherlands (Kingdom of the),2005,Gross enrollment ratio - Primary (male),109.3
528,Netherlands (Kingdom of the),2005,Gross enrollment ratio - Primary (female),106.5
528,Netherlands (Kingdom of the),2005,Students enrolled in lower secondary education (thousands),783
528,Netherlands (Kingdom of the),2005,Gross enrollment ratio - Lower secondary level (male),130.9
528,Netherlands (Kingdom of the),2005,Gross enrollment ratio - Lower secondary level (female),125.5
528,Netherlands (Kingdom of the),2005,Students enrolled in upper secondary education (thousands),627
528,Netherlands (Kingdom of the),2005,Gross enrollment ratio - Upper secondary level (male),105.8
528,Netherlands (Kingdom of the),2005,Gross enrollment ratio - Upper secondary level (female),107.2
528,Netherlands (Kingdom of the),2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),17.5
528,Netherlands (Kingdom of the),2005,All staff compensation as % of total expenditure in public institutions (%),69.8
528,Netherlands (Kingdom of the),2005,Capital expenditure as % of total expenditure in public institutions (%),12.7
528,Netherlands (Kingdom of the),2005,Ratio of girls to boys in primary education,0.97
528,Netherlands (Kingdom of the),2005,Ratio of girls to boys in lower secondary education,0.96
528,Netherlands (Kingdom of the),2005,Ratio of girls to boys in upper secondary education,1.01
